Date,new_coin,P_ppi,B_pi,B_px,P_cpi,B_gx,B_gi,B_sx,B_si,S_ab,S_as,S_mo,S_mf,S_mu,S_md,S_mx,S_mb,new_esi,S_es,L_ml,L_mr,new_ts,L_er,L_em,L_ur,I_m,M_p,M_s,M_i,M_sc,M_si,M_sf,M_ic,M_ii,M_if,M_ur,M_fi,H_c,H_s,P_core1,I_s,I_c,R_s,R_d,gv_totr,gv_tote,S_cb,S_cs,H_p,new_usli,new_chli,new_ksp,S_fc,P_core2,new_dmsi,new_hc,new_chci,new_usip,new_crsv,B_bx,B_bi,mv_p,mv_s,new_rfs,new_gsp,new_gmp,new_gcp,new_emp,N_gdp,N_pc,N_fi,N_ci,N_gx
2005-09-30,70.3,83.92,89.31,118.93,75.008,23784.7,22604.1,4489.2,5042.1,79,91,94,99,95,91,96,81,107.8,109.3,0.56,25.2,1.38,60.2,22842.2,3.9,61.9,61.374,66.015,50.133,86.284,56.554,103.918,49.398,46.754,61.898,110.078,56.6,10114122,,74.343,68.8,87.5438,64.5,49.28187511,144232,139870,,,25373,100.5745,100.3573,1221.01,,75.735,78.6,152937449,101.22,95.3005,549.52,24519.191,22718.657,235581,241341,336.6,,,,,1.4,1.2,1.9,-1.7,2.9
2005-10-31,70.6,84.14,88.81,119.66,74.859,24240.2,21942.8,4238.6,4785.7,82,94,98,99,98,95,99,86,106.3,110.3,0.59,27.3,1.54,60.5,22892.5,3.9,63.6,63.178,67.399,49.789,85.522,57.744,106.856,47.71,46.854,60.566,112.773,60,10097875,,74.343,69.1,87.4032,64.6,50.57352019,164328,151476,,,26024,100.7283,100.3279,1158.11,,75.735,78.6,161307584,101.26,96.4572,584.66,25352.748,22652.735,324372,316361,336.753,,,,,,,,,
2005-11-30,71.1,83.9,86.83,116.73,74.561,24849.7,22834.5,4379,5000.5,83,95,97,99,100,96,104,88,110.6,111.3,0.58,32.6,1.69,60.5,22950.6,3.6,66.1,65.807,70.382,50.178,86.2,60.638,111.485,50.111,47.127,62.125,116.568,61.5,10326789,,74.343,70.2,89.3846,66.1,53.13239044,176682,162248,,,25822,100.9134,100.3148,1297.44,,75.811,79.4,156926715,101.44,97.5414,590.9,25826.192,23849.552,379572,369352,339.719,,,,,,,,,
2005-12-31,71.6,83.66,85.95,114.29,74.785,24992.1,22110.3,4468.7,5281.5,87,102,99,98,101,97,106,87,113.6,112.1,0.45,21.1,1.71,59.2,22940.7,3.5,64.7,64.302,69.387,50.98,86.368,60.123,108.336,52.025,47.132,64.636,112.767,62.4,9895759,,74.492,69.6,85.6537,68.1,56.36097213,191446,183533,,,148030,101.0897,100.3305,1379.37,,75.961,80.5,147183020,101.58,98.0452,685.04,25631.716,24186.026,367916,384863,339.895,,,,,1.1,1.1,4,-1.5,3.7
2006-01-31,72.1,83.95,85.14,111.5,75.231,25311.9,22393.9,4222.3,5426.1,87,101,100,100,101,98,103,87,116.7,112.6,0.38,17.9,1.69,58.5,23044.8,3.4,66.5,66.364,71.9,51.793,90.202,61.997,115.903,54.55,48.454,63.757,116.089,63.4,9647636,,74.64,71.1,83.5061,66,53.03696784,21864,14285,,,30459,101.2254,100.3814,1399.83,,76.112,82,150655944,101.25,98.1999,664.16,23257.866,23089.304,318839,300478,349.664,,,,,,,,,
2006-02-28,72.3,83.99,84.18,109.29,75.381,25550,24919.3,4447.5,5677.2,82,98,98,99,100,98,100,81,118,112.8,0.51,21.7,1.43,58.3,23052.7,3.6,67.3,67.119,69.849,53.063,88.237,60.405,108.959,54.734,49.421,65.232,116.15,63.4,9632861,,74.788,70.4,83.3782,66,53.94244274,28924,28120,,,28862,101.3107,100.4718,1371.59,,76.339,82.3,135103282,101.09,98.2413,600.19,23786.956,23507.78,306219,296585,347.021,,,,,,,,,
2006-03-31,72.6,83.88,84.52,109.25,75.827,25844.8,24444,4748.6,5692.2,85,100,104,100,106,102,105,90,118.4,112.6,0.55,28.6,1.27,59.4,23087.4,3.6,67.4,67.175,70.648,54.519,88.927,60.976,111.168,55.986,50.747,65.128,114.904,65.8,10247567,,75.234,71.1,88.6989,67,53.38451658,55291,49281,,,24470,101.34,100.6002,1359.6,,76.867,83,155238230,101.01,98.4628,579.67,26840.145,25945.007,362008,357227,348.357,,,,,1.6,1,-1.7,0.9,3.8
2006-04-30,72.9,84.03,85.77,107.98,75.902,25781.3,24719.6,4239.2,5711.3,87,103,106,99,108,107,106,88,117,112.2,0.59,31.2,1.15,60.4,23112,3.5,66.6,66.165,70.116,54.469,89.261,61.37,105.81,55.13,50.697,66.845,112.243,66.5,10169730,,75.307,71.4,88.0251,67.3,53.71973145,71199,67744,,,26968,101.3101,100.7568,1419.73,,76.943,82.3,158508336,101.52,98.7618,577.46,25590.123,24485.82,323793,315808,350.072,,,,,,,,,
2006-05-31,73.2,84.32,87.35,107.65,76.05,27719.5,25587.8,4555.4,5524.3,83,98,99,100,101,101,98,83,111,111.5,0.56,27.7,1.11,60.9,23153.3,3.4,67.4,67.081,71.376,54.863,93.868,62.166,108.23,53.411,51.584,68.761,112.073,68.6,10106796,,75.605,71.6,87.4804,67.5,54.14808942,89301,83268,,,28227,101.2462,100.9086,1317.7,,77.171,82.8,164274677,101.67,98.7869,617.56,27934.507,26210.366,327931,320756,348.889,,,,,,,,,
2006-06-30,73.3,84.17,88.15,109.24,75.902,27796.5,24006.7,5110.1,5787.8,82,99,98,98,98,99,99,83,105.5,110.9,0.5,24.4,1.01,60.9,23172.7,3.5,66.2,65.711,70.976,55.456,89.952,62.335,107.384,55.225,52,69.336,110.374,63.4,9965162,,75.605,71,86.2545,67.5,54.35518555,106366,100406,,,42360,101.1879,101.0193,1295.15,,77.094,82.7,154437196,101.69,99.0997,605.78,27948.805,26023.464,323528,332439,350.795,,,,,0.7,1.3,6.7,-1.2,4
2006-07-31,73.1,84.43,89.38,109.25,76.199,27084.6,26229.9,4771.9,5699.1,77,95,92,99,93,93,96,76,104.3,110.3,0.41,24.3,0.87,60.7,23195.8,3.5,63,62.42,68.065,55.801,90.63,59.441,100.23,52.2,53.871,66.674,102.002,64.5,9769498,,75.753,70.5,84.5609,64.7,50.30262255,128994,116838,,,57265,101.1549,101.0852,1297.82,,77.246,81.5,153747241,101.45,99.0489,601.22,25774.35,25549.715,188365,208179,351.916,,,,,,,,,
2006-08-31,73.3,84.98,91.01,111.43,76.645,28247,27448.9,4688,5976.9,72,92,92,98,89,87,97,71,106.5,109.8,0.51,24.5,0.69,60,23234.9,3.5,67.6,67.053,72.104,54.766,95.904,63.187,105.81,47.473,52.474,68.554,110.561,69.3,10120128,,75.827,72.3,87.5958,66.6,55.01014363,142592,130855,,,22828,101.1686,101.1543,1352.74,,77.246,81.5,169635110,101.25,99.4836,607.74,27287.195,27029.461,240079,237078,353.285,,,,,,,,,
2006-09-30,73.7,85.26,87.85,110.67,76.868,29366.5,26830,4885.6,6242.6,81,97,101,98,101,93,104,83,108.2,109.6,0.47,26.4,0.5,60.4,23230.3,3.5,69.3,68.938,73.755,55.737,94.035,64.659,110.863,52.258,52.229,68.685,114.421,66.6,10309478,,75.827,72.3,89.2347,66.9,57.62679834,154541,153469,,,42119,101.2352,101.2862,1371.41,,77.398,82.4,164783836,101.06,99.3183,655.36,29651.247,27636.644,381727,378998,351.24,,,,,1.6,1.1,3.4,2,3.2
2006-10-31,74.6,84.47,86.76,109.41,76.496,28763.3,25972.1,5085.2,5923.2,84,101,100,97,100,98,108,85,110.5,109.5,0.47,22.7,0.3,60.7,23272.4,3.6,71.5,71.311,75.744,55.293,97.273,66.251,112.648,50.934,52.281,68.04,116.578,71.1,11251753,,75.827,73.3,97.3907,68.2,58.0810221,181848,166400,,,23734,101.3339,101.513,1364.55,,77.398,85.6,169712739,101.16,99.2044,699.77,28015.959,25621.762,322650,314270,351.035,,,,,,,,,
2006-11-30,75.1,84.06,85.39,106.82,76.125,28815.4,24616.6,5174.7,6317.5,83,97,99,97,98,94,103,83,110.8,109.6,0.43,25.3,0.27,60.6,23307.5,3.5,70.9,70.706,75.282,55.444,98.381,65.913,110.756,50.613,52.835,68.627,115.897,70.1,10491719,,75.901,73.8,90.8121,68.1,58.05113955,194432,178907,,,30166,101.4506,101.8461,1432.21,,77.549,86.7,165524546,101.12,99.1627,682.17,30602.313,26765.115,398374,384938,352.116,,,,,,,,,
2006-12-31,75.4,83.99,85.45,105.67,76.348,28830.1,27427.5,5083.6,6073.9,84,100,99,97,100,96,99,83,108.6,109.9,0.42,24,0.3,59.4,23355.8,3.4,68.3,68.154,73.427,55.758,96.5,64.603,107.491,54.209,52.398,68.485,111.097,70.1,10430499,,76.05,74,90.2822,71.1,69.38577875,209573,197838,,,112045,101.5753,102.2642,1434.46,,77.625,86.9,162965845,101.78,100.1735,749.92,28775.383,27518.194,346537,365718,356.367,,,,,0.8,1.5,-0.4,4.1,-1.8
2007-01-31,75.5,83.99,83.96,105.17,76.496,28983.9,26563.8,5830.9,6420.8,79,93,92,97,92,91,98,80,107.6,110.4,0.37,21.8,0.36,58.7,23436.8,3.4,69.4,69.406,74.226,57.646,102.215,64.434,109.593,56.953,54.763,70.31,113.608,71.5,10302073,,76.197,74.2,89.1706,68.9,59.44759204,27657,13080,,,12038,101.6958,102.7495,1360.23,,77.851,86.4,154603121,102.17,99.8346,748.83,28092.561,27560.101,318076,311041,355.792,,,,,,,,,
2007-02-28,75.9,84.04,85.51,104.7,77.017,30734.8,27346.7,5418.4,6799.8,81,97,98,96,97,96,101,80,114.1,111.4,0.39,24.4,0.36,58.5,23466,3.2,70,69.994,75.345,57.32,100.928,65.913,112.331,54.657,54.332,69.556,112.963,74,10552562,,76.495,75.4,91.3388,71.2,60.85712861,38734,28604,,,17751,101.813,103.3035,1417.34,,78.229,86.7,148598212,102.44,100.7753,701.37,26225.125,25406.152,290889,288853,356.545,,,,,,,,,
2007-03-31,76.2,84.4,88.29,105.6,77.464,30236.2,27721.9,5563.7,6650.6,85,100,99,97,100,99,104,84,114.6,112.5,0.52,28.9,0.31,59.6,23494.4,3.2,69.7,69.424,74.288,57.174,99.322,65.061,108.854,57.051,53.807,67.403,112.67,70.5,10263717,,77.014,74.9,88.8386,70.9,60.42949394,52899,50023,,,20038,101.9338,103.9375,1452.55,,78.834,86.7,163023560,102.4,100.9547,668.58,30385.84,29295.46,366190,361888,359.415,,,,,1.8,1.3,3.1,-1.9,6.1
2007-04-30,76.6,84.99,89.33,105.96,77.761,30119.9,27879,5729.6,6967.3,87,102,101,99,103,100,104,87,116,113.8,0.52,28.7,0.28,60.5,23502.2,3.3,70.8,70.452,75.415,56.612,97.607,66.476,110.756,54.972,53.325,68.451,113.03,75.2,10609333,,77.238,75.4,91.8302,70,58.92181093,89372,70688,,,19186,102.0482,104.5597,1542.24,,78.985,86.9,167086809,102.32,101.6334,667.25,29944.456,29596.882,374700,353996,358.562,,,,,,,,,
2007-05-31,76.9,85.47,89.78,106.11,77.836,30974.5,30814.5,5851,6879.1,88,101,102,100,102,99,107,89,115.3,115.2,0.54,27.4,0.34,61,23516.8,3.3,71.2,70.875,76.072,56.879,100.334,67.16,111.274,55.363,53.883,69.642,113.041,72.2,10433560,,77.238,76,90.3087,71.2,60.40650413,108516,90552,,,31197,102.1349,105.0241,1700.91,,79.06,87.2,174068076,102.44,101.7306,715.75,31039.901,29856.937,369650,360090,363.085,,,,,,,,,
2007-06-30,77.1,85.64,89.52,106.25,77.836,31936.8,28897.3,5977.8,6842.3,88,102,101,100,103,100,104,88,114.1,116.3,0.53,26.7,0.53,61.1,23548.7,3.2,70.5,70.1,75.815,57.761,98.381,67.047,110.651,55.609,55.407,68.56,111.134,69.7,10108994,,77.311,76.7,87.4994,70.1,59.40932819,122750,107904,,,30226,102.1799,105.2102,1743.6,,79.06,87.5,165569936,102.47,101.7893,702.6,32000.109,28508.098,354743,358864,360.234,,,,,1.7,1.6,4.3,-2.1,3.7
2007-07-31,77.4,85.75,89.5,106.38,78.134,32576.9,28906.4,6090,6981.6,87,104,103,100,102,99,103,88,115.8,117.2,0.47,22.9,0.7,60.9,23571.1,3.3,71.4,71.037,77.999,57.219,103.75,68.462,112.331,57.285,54.598,69.2,109.382,68.5,10796079,,77.459,77.3,93.4466,69.6,59.22872043,151007,122590,,,45848,102.1667,105.0872,1933.27,,79.212,88.1,167900963,102.66,101.6672,699.82,30207.444,29223.201,282542,305814,361.77,,,,,,,,,
2007-08-31,77.7,85.7,90.35,107.63,78.208,33156.5,28852.4,6094.1,7229.1,85,101,100,100,100,98,103,86,118.2,117.5,0.58,22.9,0.66,60.1,23577.1,3.2,73.6,73.212,77.599,57.694,101.869,68.462,112.331,57.688,54.641,70.073,112.117,71.4,10743577,,77.534,78.3,92.9921,70.4,60.81161302,169273,135537,,,48461,102.0923,104.7567,1873.24,,79.287,87.8,176505726,102.92,101.863,711.66,30998.134,29642.05,290239,295735,363.676,,,,,,,,,
2007-09-30,77.9,86.11,92.44,107.78,78.655,32520.5,28048.8,5778.5,7136.6,87,102,99,100,100,95,103,87,117.7,117.4,0.56,25.2,0.54,60.5,23584.9,3.2,73,72.732,77.333,57.331,100.334,68.744,111.485,54.442,54.324,68.53,110.42,66.2,10356082,,77.608,77.2,89.6381,71.8,60.48032161,181034,153453,,,55745,101.9846,104.2419,1946.48,,79.287,87.8,166963355,103.3,102.0894,766.84,29323.535,27193.582,289939,292536,365.178,,,,,1.2,1.1,-4.2,-0.2,1.3
2007-10-31,78.2,86.29,93.3,106.67,78.803,33138.9,31227.1,6092.2,7631.2,87,103,100,99,104,99,105,88,116.2,116.7,0.61,23.8,0.45,60.7,23633.6,3.2,76.7,76.543,80.378,58.046,101.786,71.526,113.905,56.676,54.403,70.466,116.562,69,10696365,,77.682,78.4,92.5835,71.6,58.88655316,213032,167477,,,102670,101.8644,103.5966,2064.85,,79.439,88.4,178034830,103.49,101.8015,826.3,34433.813,32741.232,406209,383503,367.322,,,,,,,,,
2007-11-30,78.6,86.64,97.08,108.7,78.803,34195.7,31091.3,6301.7,7659.7,88,107,102,99,105,103,107,90,115.3,115.7,0.56,28.7,0.51,60.7,23658.3,3.3,76.5,76.432,81.31,57.783,106.215,72.21,114.751,60.069,53.43,72.977,116.102,74.1,10762498,,77.756,78.6,93.1559,71.7,59.60027821,225945,177967,,,75485,101.7373,102.9242,1906,,79.513,89.6,173094992,103.79,102.3446,810.47,35807.893,33926.124,401403,387791,370.776,,,,,,,,,
2007-12-31,79.1,86.99,98.73,109.27,79.101,34228.3,33017.6,6685,7254.4,85,105,99,99,99,100,104,86,112.7,114.3,0.52,25.9,0.66,59.4,23699.3,3.1,76,76.172,81.444,58.91,109.882,72.097,114.435,67.959,54.344,69.673,113.881,77.2,11136242,,77.905,78.6,96.3909,72.4,60.65512499,243633,199477,,,97147,101.615,102.2714,1897.13,,79.664,90.8,166243939,103.55,102.3803,901.53,33030.276,33895.915,341728,366362,366.569,,,,,2,1,9.2,5.6,6.4
2008-01-31,79.5,87.48,101.74,111.27,79.472,36172.9,34325.9,7582.8,8174.3,83,102,98,98,102,100,101,85,112.7,112.6,0.47,22.1,0.67,58.6,23762.4,3,78,78.198,82.295,60.201,109.798,72.66,116.855,69.201,56.094,72.086,117.47,71.6,10741388,,78.349,80.1,92.9732,72.9,63.98189438,32775,15907,,,20841,101.487,101.6062,1624.68,,80.043,91.7,157600998,102.98,102.2448,907.73,32274.575,36318.03,367205,348555,367.368,,,,,,,,,
2008-02-29,79.8,88.29,104.5,112.58,79.771,35026.1,34715.3,7094.1,8088.8,83,99,97,98,97,96,100,83,115.1,110.7,0.56,25,0.53,58.3,23781.5,3,77.4,77.265,80.973,61.582,108.085,72.604,113.377,71.156,56.959,73.238,114.572,71.9,10156173,,78.646,79.9,87.9078,72,61.77439775,42879,32656,,,13211,101.3397,100.8935,1711.62,,80.345,91.7,152980015,102.77,101.8438,835.47,31178.19,32624.334,279870,282453,364.126,,,,,,,,,
2008-03-31,80,89.44,113.03,119.74,80.515,36621,35988.1,7526,7963.9,81,102,100,101,103,103,104,85,107.8,108.5,0.55,29.6,0.31,59.3,23776.3,3,78.4,78.535,82.562,61.969,108.18,73.344,117.794,74.31,56.871,71.369,116.148,71.9,9903337,,79.537,79.9,85.7193,72.9,66.40653724,76098,53666,,,14245,101.1728,100.1564,1703.99,,81.252,91.9,167338052,102.68,101.5336,812.32,35991.776,37110.561,363046,359459,365.164,,,,,0.8,1,-0.4,-5.1,0.7
2008-04-30,80,91.34,117.32,122.64,80.962,37634.6,36271,7894.1,8166.3,85,108,106,100,107,107,115,89,109.3,106.1,0.54,30.4,0.14,60.3,23786.9,3.1,78.7,78.77,82.429,62.999,109.62,72.885,118.534,76.888,58.509,70.325,116.59,74.4,9978390,,79.908,80,86.369,73.2,66.13421181,107465,80771,,,34109,100.9643,99.3284,1825.47,,81.403,91.3,169135259,103.37,100.8785,814.2,37850.247,38260.401,363399,360642,364.816,,,,,,,,,
2008-05-31,80,93.18,129.85,131.5,81.63,37932.6,37209.9,7822.5,8688.2,82,105,102,101,103,104,111,87,104.5,103.3,0.64,31.7,0.22,60.8,23793.4,3.2,77.7,77.555,81.239,64.083,106.132,72.66,115.585,73.443,61.27,69.948,112.402,72,9868653,,80.279,79.9,85.4191,72.3,64.50911337,119926,97399,,,26023,100.6824,98.38332,1852.02,,81.705,90.6,176076122,103.38,100.2674,870.35,39383.158,38704.468,345141,348483,368.255,,,,,,,,,
2008-06-30,79.8,94.67,133.35,132.99,82.151,37353.8,37545.8,7695.7,9014.4,76,105,100,100,99,102,109,79,99.7,100.1,0.6,27.3,0.42,60.8,23779.9,3.1,76.8,76.544,80.778,67.169,104.858,72.21,114.117,79.882,64.203,71.807,111.521,72.4,9329440,,80.65,79.2,80.7519,69.6,58.47674326,142167,115456,,,23831,100.2894,97.34885,1674.92,,81.856,89.7,158894598,103.44,100.0335,864.2,37258.608,37827.931,359148,350306,368.926,,,,,0.4,-0.1,-3.3,-0.9,-0.2
2008-07-31,79.8,96.52,134.79,133.13,82.747,40139.4,39194.7,7807.2,9199.9,75,102,100,98,99,99,110,78,94.1,96.5,0.52,25.4,0.76,60.6,23805.1,3.1,76.2,75.875,81.568,65.542,112.347,71.582,115.479,76.486,62.933,71.003,109.226,72.9,9732329,,81.021,80.2,84.2392,71.3,61.25259952,168449,133039,28,73.5,22805,99.75082,96.29231,1594.67,49,82.235,89.2,164846452,102.85,99.676,862.88,40961.223,42952.491,258004,298246,367.594,,,,,,,,,
2008-08-31,79.9,96.24,128.86,131.22,82.598,38303.9,40257.8,7881.8,8830.3,73,99,95,100,95,94,106,76,102.8,92.4,0.61,26.4,0.83,59.8,23783.1,3.3,76.4,76.1,80.183,65.933,111.835,70.448,113.165,73.671,63.886,69.727,108.828,73.4,10015224,,81.17,80.3,86.6878,71.7,58.56072646,175550,149917,42,92.1,22086,99.05194,95.28421,1474.24,74,82.235,88.9,177512228,102.03,98.1111,876.77,36610.603,40420.447,243105,244481,364.611,,,,,,,,,
2008-09-30,80.1,95.85,131.84,137.27,82.673,39259,38065.8,8361.1,8473.1,73,94,91,96,92,90,102,73,98.9,87.9,0.61,26.1,0.76,60,23743.2,3.2,75.4,74.922,79.978,67.087,110.811,71.245,108.125,74.833,64.309,70.401,107.851,67.8,9759502,,81.54,79.6,84.4744,70.2,56.55351407,199955,170431,43,90.8,18734,98.20672,94.42217,1448.06,79,82.537,88,167683997,100.79,93.7895,944.65,37428.303,39528.073,259012,257322,358.991,,,,,0.7,0,0.5,0.6,1.8
2008-10-31,80,95.59,137.25,147.88,82.598,33869.7,34141.3,8398.4,7307.4,64,89,86,95,87,88,96,67,83,83.3,0.56,27.1,0.51,60.2,23761.5,3.3,75.7,75.243,78.593,67.946,110.561,68.631,111.908,82.483,64.162,71.052,110.876,67.9,9598164,,81.688,79.2,83.0779,69.2,56.86584765,224562,190592,29,77.9,21746,97.27776,93.79388,1113.06,60,82.613,87.1,176188098,98.77,94.7219,1008.27,37111.14,36098.774,404357,374547,346.137,,,,,,,,,
2008-11-30,79.6,93.37,128.16,142.96,82.375,28572.3,28573.1,6675.8,6652.3,55,79,68,88,72,72,83,54,71.6,79.4,0.5,25.4,0.7,60.1,23773.5,3.4,67.5,66.913,71.509,66.89,107.917,61.089,102.227,79.639,64.002,70.223,98.333,63.1,9380106,,81.911,78.4,81.1905,68.5,50.24703301,229210,203808,29,72.9,32403,96.38855,93.47509,1076.07,57,82.915,84.4,170633985,97.32,93.4715,979.08,28841.617,28853.646,328368,324192,332.498,,,,,,,,,
2008-12-31,78.9,91.8,120.86,136.62,82.375,32024.3,24874.9,6305.9,6797.2,51,71,56,81,54,55,62,45,61.3,76.8,0.32,18,0.83,58.6,23719,3.4,60.1,59.255,66.147,62.995,105.024,55.363,96.975,78.826,59.018,66.474,88.012,60.2,8544915,,82.282,77.1,73.9614,68.5,51.16649813,250713,229403,25,67.7,121251,95.64049,93.49042,1124.47,55,83.217,80.6,162940705,95.03,90.8357,1072.85,27117.889,26575.58,256027,289717,324.767,,,,,-3.4,-3.6,-9.8,-2,-5.6
2009-01-31,78.6,91.54,118.69,131.97,82.45,26631.1,24584.9,6321.4,6167.8,52,63,54,81,54,51,61,47,68.2,76.2,0.27,16.4,1.25,57.5,23702.5,3.3,61.1,60.237,65.481,60.025,94.714,55.87,98.656,77.294,57.041,62.884,88.107,52.7,9798151,,82.431,79.3,84.8089,69.8,54.32239949,23373,28679,34,75,9363,95.09776,93.8425,1162.11,66,83.217,76.4,160217714,94.17,88.57,1075.66,21133.405,24898.821,189333,196820,329.787,,,,,,,,,
2009-02-28,78.6,92.16,123.34,138.34,83.045,29161.4,23043.7,6087.9,5777.5,52,62,53,80,56,52,56,43,70.8,77.7,0.36,21,1.7,57.1,23669.8,3.3,67,66.545,70.249,58.657,99.738,61.37,100.441,67.773,56.276,61.99,97.211,57.6,9893150,,82.727,79.5,85.6312,71.6,57.28206045,35837,50733,38,76.7,10454,94.79793,94.46417,1063.03,66,83.596,75.8,148751401,93.49,88.031,932.38,25397.15,22598.094,237006,239476,328.376,,,,,,,,,
2009-03-31,78.9,92.59,124.95,140.61,83.64,28466.4,22422.6,5942.3,6364.5,58,69,61,85,61,58,66,56,73.6,80.9,0.36,24.1,2.27,58,23594.6,3.5,69.3,68.834,72.37,58.188,101.786,63.758,100.441,69.508,54.787,61.832,99.54,56.4,9230506,,83.098,78.4,79.8956,70.7,56.01446582,68668,75123,34,72.9,14127,94.75876,95.26135,1206.26,64,83.973,77.5,168602844,94.07,86.6528,931.76,27890.831,23920.622,261701,257249,322.634,,,,,0.3,-0.4,-4.8,3.7,-0.4
2009-04-30,79.3,92.7,115.25,132.11,83.862,28342.6,23081.4,6010.6,6461.9,69,79,71,88,73,71,75,67,91.4,85.4,0.41,25.4,2.63,59,23595,3.7,71.8,71.326,75.087,56.751,101.441,66.879,104.647,64.124,53.901,61.964,103.063,57,9929208,,83.246,80.4,85.9433,70.9,58.27973526,97085,99461,65,93.7,16387,94.96982,96.17244,1369.36,97,83.897,80.3,172831691,94.52,85.9344,934.32,30326.509,24873.845,269263,264338,324.323,,,,,,,,,
2009-05-31,79.5,91.99,111.75,126.16,83.862,27712.2,23372.3,5475,6735,74,83,76,90,77,78,75,73,96.6,90.7,0.45,25.2,2.66,59.4,23544,3.9,72.4,71.901,75.682,55.618,99.822,67.216,109.171,68.262,52.899,59.026,103.215,61.7,9710408,,83.395,80.2,84.0494,73.4,68.80245334,108617,119695,88,105,16849,95.36214,97.16464,1395.89,107,84.2,81.9,181992121,95.07,85.0665,1002.84,27823.839,23407.033,256329,277572,327.011,,,,,,,,,
2009-06-30,80.3,91.75,117.47,128.57,83.788,29822.2,24826.6,5629,6488.5,77,85,80,92,80,80,79,76,99.7,96,0.41,25.3,2.68,60,23740.7,3.9,75,74.608,79.384,55.775,105.536,70.955,110.956,70.458,52.847,58.731,106.643,65,10537041,,83.469,80.7,91.2044,73.3,70.93009161,133245,149482,91,107.6,31781,95.86417,98.19403,1390.07,106,84.351,84.6,176176850,95.68,84.7459,994.16,32210.048,25689.293,315921,323058,332.227,,,,,1.4,3.5,1.1,2.4,0.8
2009-07-31,80.6,92.8,117.44,129.49,84.086,29618.8,26020.2,5727.9,6973.3,78,84,82,94,84,84,82,80,100.8,100.9,0.44,25.1,2.7,59.5,23677.1,3.8,76.7,76.382,80.378,55.177,104.762,72.033,110.863,64.695,52.705,61.025,108.015,61.7,9838000,,83.618,81.3,85.1538,71.7,60.17916919,157598,164777,95,110,23065,96.41312,99.16636,1557.29,111,84.427,86.4,181065219,96.44,85.7027,993.65,31908.462,27679.764,310342,300659,333.67,,,,,,,,,
2009-08-31,81,93.33,119.86,129.76,84.384,30371.4,27631,6018.3,6923.8,81,87,85,95,90,88,90,84,109.4,105.2,0.55,25.1,2.8,59,23710.1,3.9,77.4,77.124,79.188,55.958,101.357,72.379,105.388,63.167,53.415,62.114,107.441,61.9,9479782,,83.692,81.6,82.0532,72,59.16573616,175117,179203,110,118.3,23866,96.96788,99.96322,1591.85,122,84.502,87.8,197197468,97.21,86.6426,1011.56,28949.627,27408.191,232552,232656,339.586,,,,,,,,,
2009-09-30,81.3,93.42,117.54,127.41,84.459,30843.7,28678.2,6007.8,7229.9,84,92,92,97,97,94,95,90,111,108.6,0.53,30.8,2.82,59.4,23781.5,3.6,80.5,80.228,82.899,57.569,109.62,74.534,111.168,61.594,54.755,63.08,111.63,68.3,10095521,,83.765,82,87.3828,74.1,67.47381675,196188,207622,112,117.8,32201,97.49735,100.5612,1673.14,120,84.653,88.9,187044754,98.08,87.4063,1091.28,33922.429,29757.14,369347,363694,330.998,,,,,3.1,1.1,9,-1.1,4.6
2009-10-31,81.7,92.67,116.25,123.54,84.235,33540.4,29653.1,5906.8,6873.7,88,96,94,96,102,98,96,90,113.8,111.2,0.6,27.9,2.9,59.4,23760.7,3.6,79.3,78.946,81.568,56.691,105.62,73.625,112.226,64.133,54.423,59.108,110.096,66,9809143,,83.84,82.2,84.904,75.4,71.30218726,217512,219051,117,123,24450,97.98334,100.9929,1580.69,121,84.653,89.4,195652534,99.6,87.6419,1171.76,33970.032,30396.532,337252,340392,334.595,,,,,,,,,
2009-11-30,82,92.99,118.49,123.83,84.384,33159.3,30251.1,6105.6,7444.3,85,95,93,97,100,97,97,88,110.1,113,0.62,29.2,2.87,59.2,23766.2,3.7,80.2,79.926,82.766,57.158,110.132,74.252,111.802,63.102,55.985,57.672,110.634,72.1,9908956,,83.988,81.7,85.768,74.2,70.10734741,232615,230283,108,118.1,33739,98.42809,101.2796,1555.6,115,84.879,90.6,187472788,100.73,88.0221,1133.9,33991.607,29534.69,363249,364412,337.321,,,,,,,,,
2009-12-31,82.2,93.46,119.1,124.84,84.682,36261.7,32310.5,7308.7,8438.8,89,100,94,98,99,99,98,89,111.5,114.3,0.46,20,2.84,57.8,23700.6,3.6,81,80.897,84.418,58.097,116.264,75.153,115.28,69.017,55.883,57.173,111.591,72.8,9539620,,84.063,83.1,82.5711,75.7,73.43887901,250810,250381,104,116.5,145505,98.83659,101.3839,1682.77,115,85.031,91.5,183661166,102.62,88.3793,1261,36009.623,32920.497,370631,382536,338.736,,,,,0.7,1.1,5.3,0.2,4.3
2010-01-31,82.6,93.87,118.58,123.74,85.351,32438.7,31166.7,6176.1,7792.4,89,100,101,101,107,104,104,93,114.5,115.1,0.45,16.3,2.81,56.8,23710,4.7,82.5,82.568,83.539,61.654,112.394,76.07,110.322,71.268,60.521,61.969,112.12,73.1,10027712,,84.334,82.4,86.7959,76.4,73.24463451,25002,21404,104,117.1,9282,99.18914,101.3245,1602.43,116,85.242,92.4,170639462,103.57,89.3426,1271.81,30735.415,31535.995,312847,298026,339.093,,,,,,,,,
